tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,19.94029,-38.87215,0,0.000196,0.000196,0.0
blue,24.39775,-38.75508,0,0.000196,0.000196,0.0
blue,28.84369,-38.57896,0,0.000196,0.000196,0.0
blue,33.27545,-38.32933,0,0.000196,0.000196,0.0
blue,37.68912,-37.99020,0,0.000196,0.000196,0.0
blue,42.07907,-37.54352,0,0.000196,0.000196,0.0
blue,46.43713,-36.96858,0,0.000196,0.000196,0.0
blue,50.75152,-36.24119,0,0.000196,0.000196,0.0
blue,55.00504,-35.33274,0,0.000196,0.000196,0.0
blue,59.17244,-34.20907,0,0.000196,0.000196,0.0
blue,63.21640,-32.82971,0,0.000196,0.000196,0.0
blue,67.08198,-31.14796,0,0.000196,0.000196,0.0
blue,70.69035,-29.11370,0,0.000196,0.000196,0.0
blue,73.93615,-26.68090,0,0.000196,0.000196,0.0
blue,76.69754,-23.82097,0,0.000196,0.000196,0.0
blue,78.86790,-20.53887,0,0.000196,0.000196,0.0
blue,80.40201,-16.88200,0,0.000196,0.000196,0.0
blue,81.34467,-12.92840,0,0.000196,0.000196,0.0
blue,81.81710,-8.75793,0,0.000196,0.000196,0.0
blue,81.97991,-4.43040,0,0.000196,0.000196,0.0
yellow,88.00019,0.01351,0,0.000196,0.000196,0.0
yellow,87.97932,4.55754,0,0.000196,0.000196,0.0
yellow,87.80265,9.21010,0,0.000196,0.000196,0.0
yellow,87.26221,13.96445,0,0.000196,0.000196,0.0
yellow,86.12647,18.74208,0,0.000196,0.000196,0.0
yellow,84.20897,23.36260,0,0.000196,0.000196,0.0
yellow,81.47120,27.58309,0,0.000196,0.000196,0.0
yellow,78.05177,31.22100,0,0.000196,0.000196,0.0
yellow,74.16699,34.23441,0,0.000196,0.000196,0.0
yellow,70.00114,36.68710,0,0.000196,0.000196,0.0
yellow,65.67403,38.67776,0,0.000196,0.000196,0.0
yellow,61.25542,40.29937,0,0.000196,0.000196,0.0
yellow,56.78498,41.62765,0,0.000196,0.000196,0.0
yellow,52.28545,42.72147,0,0.000196,0.000196,0.0
yellow,47.77008,43.62629,0,0.000196,0.000196,0.0
yellow,43.24654,44.37719,0,0.000196,0.000196,0.0
yellow,38.71915,45.00133,0,0.000196,0.000196,0.0
yellow,34.19014,45.51955,0,0.000196,0.000196,0.0
yellow,29.66049,45.94759,0,0.000196,0.000196,0.0
yellow,25.13049,46.29703,0,0.000196,0.000196,0.0
yellow,20.60022,46.57617,0,0.000196,0.000196,0.0
yellow,16.06984,46.79096,0,0.000196,0.000196,0.0
yellow,11.53985,46.94594,0,0.000196,0.000196,0.0
yellow,7.01112,47.04524,0,0.000196,0.000196,0.0
yellow,2.48474,47.09339,0,0.000196,0.000196,0.0
yellow,-2.04007,47.09556,0,0.000196,0.000196,0.0
yellow,-6.56620,47.05216,0,0.000196,0.000196,0.0
yellow,-11.09474,46.95810,0,0.000196,0.000196,0.0
yellow,-15.62465,46.80877,0,0.000196,0.000196,0.0
yellow,-20.15502,46.60005,0,0.000196,0.000196,0.0
yellow,-24.68532,46.32747,0,0.000196,0.000196,0.0
yellow,-29.21535,45.98526,0,0.000196,0.000196,0.0
yellow,-33.74504,45.56540,0,0.000196,0.000196,0.0
yellow,-38.27414,45.05666,0,0.000196,0.000196,0.0
yellow,-42.80176,44.44376,0,0.000196,0.000196,0.0
yellow,-47.32583,43.70640,0,0.000196,0.000196,0.0
yellow,-51.84227,42.81812,0,0.000196,0.000196,0.0
yellow,-56.34383,41.74469,0,0.000196,0.000196,0.0
yellow,-60.81794,40.44182,0,0.000196,0.000196,0.0
yellow,-65.24305,38.85210,0,0.000196,0.000196,0.0
yellow,-69.58162,36.90157,0,0.000196,0.000196,0.0
yellow,-73.76764,34.49875,0,0.000196,0.000196,0.0
yellow,-77.68717,31.54433,0,0.000196,0.000196,0.0
yellow,-81.16202,27.96820,0,0.000196,0.000196,0.0
yellow,-83.97523,23.79894,0,0.000196,0.000196,0.0
yellow,-85.97475,19.20687,0,0.000196,0.000196,0.0
yellow,-87.18067,14.43502,0,0.000196,0.000196,0.0
yellow,-87.76937,9.67339,0,0.000196,0.000196,0.0
yellow,-87.97189,5.00967,0,0.000196,0.000196,0.0
